Interatomic distances:
34-18-11-8 126.1969
34-18-16-2 178.2793
34-18-16-3 108.8104
34-18-16-7 53.4177
34-18-16-13 126.0285
34-18-16-14 145.0918
34-18-17-2 179.9763
34-18-17-3 108.8505
34-18-17-8 124.8973
34-18-17-10 55.8584
34-18-17-15 144.2179
34-22-3-1 91.3676
34-22-3-2 88.2039
34-22-7-1 1.2594
34-22-7-3 55.5953
34-22-7-5 82.3086
34-22-9-1 178.9588
34-22-9-3 122.1734
34-22-9-7 178.8395
34-22-16-2 0.0853
34-22-16-3 56.2311
34-22-16-7 110.2815
34-22-16-13 71.1348
34-22-16-14 81.1208
34-22-18-2 178.3083
34-22-18-3 126.4887
34-22-18-9 70.1560
34-22-18-11 110.2573
34-22-18-16 179.0687
34-22-18-17 103.8222
34-24-9-1 176.4801
34-24-9-3 118.1547
34-24-9-7 92.3686
34-24-10-1 10.2716
34-24-10-3 48.8995
34-24-10-9 6.8579
34-24-17-2 0.7308
34-24-17-3 56.0660
34-24-17-8 71.0006
34-24-17-10 109.6029
34-24-17-15 81.4944
34-24-18-2 179.9944
34-24-18-3 124.6350
34-24-18-9 71.1402
34-24-18-11 108.2484
34-24-18-16 100.1075
34-24-18-17 179.6148
34-24-23-8 120.3078
34-24-23-11 52.5636
34-24-23-17 119.6944
34-24-23-18 52.5640
35-10-3-1 177.2925
35-10-3-2 2.0898
35-10-9-1 179.8764
35-10-9-3 105.3762
35-10-9-7 142.5652
35-17-2-0 90.9292
35-17-3-1 3.1683
35-17-3-2 177.4237
35-17-8-0 176.7403
35-17-8-2 177.3967
35-17-8-6 122.9317
35-17-10-1 177.1410
35-17-10-3 179.7293
35-17-10-9 124.0211
35-17-15-2 179.0995
35-17-15-3 107.9903
35-17-15-6 123.7069
35-17-15-12 55.7393
35-17-15-14 144.6194
35-24-9-1 7.0843
35-24-9-3 51.2411
35-24-9-7 77.0272
35-24-10-1 179.6877
35-24-10-3 120.5166
35-24-10-9 176.2741
35-24-17-2 179.0807
35-24-17-3 123.7455
35-24-17-8 109.1879
35-24-17-10 70.2086
35-24-17-15 98.3172
35-24-18-2 0.1126
35-24-18-3 55.2579
35-24-18-9 108.7528
35-24-18-11 71.8586
35-24-18-16 79.7855
35-24-18-17 0.4922
35-24-23-8 51.5889
35-24-23-11 119.3332
35-24-23-17 52.2024
35-24-23-18 119.3328
35-25-3-1 91.7740
35-25-3-2 87.6416
35-25-10-1 177.9753
35-25-10-3 120.3789
35-25-10-9 96.4038
35-25-12-1 5.0713
35-25-12-3 52.4831
35-25-12-5 71.8964
35-25-12-10 3.5971
35-25-15-2 2.1083
35-25-15-3 57.5776
35-25-15-6 68.7186
35-25-15-12 112.6507
35-25-15-14 83.6048
35-25-17-2 179.0717
35-25-17-3 126.5467
35-25-17-8 109.1981
35-25-17-10 71.2175
35-25-17-15 178.4474
35-25-21-2 89.1743
35-25-21-6 124.1229
35-25-21-8 53.2127
35-25-21-15 123.6761
35-25-21-17 52.5439
35-33-8-0 58.3227
35-33-8-2 3.6348
35-33-8-6 70.8888
35-33-17-2 177.4029
35-33-17-3 68.7940
35-33-17-8 179.3911
35-33-17-10 2.1695
35-33-17-15 108.6473
35-33-21-2 89.5985
35-33-21-6 126.2469
35-33-21-8 127.3915
35-33-21-15 53.8001
35-33-21-17 54.7039
35-33-23-8 127.1463
35-33-23-11 120.3954
35-33-23-17 54.0090
35-33-23-18 53.6600
36-11-2-0 177.2929
36-11-8-0 179.8766
36-11-8-2 105.3765
36-11-8-6 142.5654
36-18-2-0 3.1683
36-18-3-1 90.9292
36-18-3-2 89.1807
36-18-9-1 176.7403
36-18-9-3 177.3967
36-18-9-7 122.9317
36-18-11-0 177.1415
36-18-11-2 179.7291
36-18-11-8 124.0212
36-18-16-2 107.9903
36-18-16-3 179.0995
36-18-16-7 123.7068
36-18-16-13 55.7395
36-18-16-14 144.6192
36-18-17-2 107.9143
36-18-17-3 179.0874
36-18-17-8 52.8353
36-18-17-10 127.9204
36-18-17-15 143.7201
36-23-8-0 7.0840
36-23-8-2 51.2413
36-23-8-6 77.0277
36-23-11-0 179.6880
36-23-11-2 120.5167
36-23-11-8 176.2744
36-23-17-2 55.2577
36-23-17-3 0.1130
36-23-17-8 108.7525
36-23-17-10 71.8591
36-23-17-15 79.7851
36-23-18-2 123.7454
36-23-18-3 179.0807
36-23-18-9 109.1880
36-23-18-11 70.2087
36-23-18-16 98.3175
36-23-18-17 179.4621
36-26-2-0 91.7740
36-26-11-0 177.9759
36-26-11-2 120.3791
36-26-11-8 96.4041
36-26-13-0 5.0714
36-26-13-2 52.4831
36-26-13-4 71.8965
36-26-13-11 3.5969
36-26-16-2 57.5778
36-26-16-3 2.1085
36-26-16-7 68.7186
36-26-16-13 112.6506
36-26-16-14 83.6052
36-26-18-2 126.5467
36-26-18-3 179.0717
36-26-18-9 109.1981
36-26-18-11 71.2176
36-26-18-16 178.4472
36-26-18-17 104.2176
36-26-22-3 89.1743
36-26-22-7 124.1230
36-26-22-9 53.2127
36-26-22-16 123.6761
36-26-22-18 52.5438
36-34-9-1 58.3240
36-34-9-3 3.6347
36-34-9-7 70.8888
36-34-18-2 68.7980
36-34-18-3 177.4029
36-34-18-9 179.3911
36-34-18-11 2.1692
36-34-18-16 108.6476
36-34-18-17 110.6856
36-34-22-3 89.5984
36-34-22-7 126.2468
36-34-22-9 127.3914
36-34-22-16 53.8002
36-34-22-18 54.7037
36-34-24-9 127.1462
36-34-24-10 120.3953
36-34-24-17 53.6599
36-34-24-18 54.0088
36-34-24-23 0.3712
37-12-3-1 175.8826
37-12-3-2 3.6355
37-12-5-1 176.0646
37-12-5-3 101.6941
37-12-10-1 179.3047
37-12-10-3 103.7183
37-12-10-9 142.3247
37-15-2-0 60.4618
37-15-3-1 2.7056
37-15-3-2 177.7971
37-15-6-0 176.0881
37-15-6-2 177.7523
37-15-6-4 122.6881
37-15-12-1 175.6798
37-15-12-3 179.2815
37-15-12-5 127.6982
37-15-12-10 124.2982
37-15-14-2 178.0567
37-15-14-3 109.3092
37-15-14-4 123.2265
37-15-14-5 56.9157
37-19-4-0 54.8522
37-19-4-2 2.2977
37-19-6-0 145.5551
37-19-6-2 88.6698
37-19-6-4 144.7079
37-19-14-2 90.1147
37-19-14-3 34.8093
37-19-14-4 144.0148
37-19-14-5 35.7861
37-19-15-2 179.7840
37-19-15-3 123.5132
37-19-15-6 124.7499
37-19-15-12 54.3003
37-19-15-14 124.2579
37-25-3-1 92.7533
37-25-3-2 87.8310
37-25-10-1 3.8664
37-25-10-3 53.7301
37-25-10-9 77.7052
37-25-12-1 179.1469
37-25-12-3 121.5925
37-25-12-5 102.1792
37-25-12-10 177.6727
37-25-15-2 179.5886
37-25-15-3 124.9420
37-25-15-6 108.7618
37-25-15-12 69.8690
37-25-15-14 98.9148
37-25-17-2 1.6652
37-25-17-3 56.0468
37-25-17-8 68.2083
37-25-17-10 111.3760
37-25-17-15 1.0409
37-25-21-2 88.3860
37-25-21-6 53.4374
37-25-21-8 124.3475
37-25-21-15 53.8842
37-25-21-17 125.0164
37-27-3-1 91.4974
37-27-3-2 88.4020
37-27-5-1 4.5539
37-27-5-3 52.3999
37-27-12-1 176.1212
37-27-12-3 119.1150
37-27-12-5 175.8125
37-27-12-10 93.4629
37-27-14-2 1.5218
37-27-14-3 56.3707
37-27-14-4 68.3008
37-27-14-5 111.5064
37-27-15-2 178.0170
37-27-15-3 125.8926
37-27-15-6 107.1458
37-27-15-12 71.8570
37-27-15-14 178.2106
37-27-19-4 124.2376
37-27-19-6 54.4372
37-27-19-14 124.3314
37-27-19-15 54.4536
37-31-6-0 67.0995
37-31-6-2 3.5001
37-31-6-4 70.2627
37-31-15-2 177.7821
37-31-15-3 21.4425
37-31-15-6 179.2709
37-31-15-12 1.3062
37-31-15-14 107.4224
37-31-19-4 125.6297
37-31-19-6 126.8209
37-31-19-14 54.2341
37-31-19-15 55.1458
37-31-21-2 88.4131
37-31-21-6 127.3716
37-31-21-8 123.7053
37-31-21-15 53.2594
37-31-21-17 52.8350
38-13-2-0 175.8825
38-13-4-0 176.0646
38-13-4-2 101.6939
38-13-11-0 179.3048
38-13-11-2 103.7181
38-13-11-8 142.3248
38-16-2-0 2.7057
38-16-3-1 60.4716
38-16-3-2 120.2106
38-16-7-1 176.0880
38-16-7-3 177.7523
38-16-7-5 122.6882
38-16-13-0 175.6797
38-16-13-2 179.2815
38-16-13-4 127.6982
38-16-13-11 124.2983
38-16-14-2 109.3087
38-16-14-3 178.0572
38-16-14-4 56.9154
38-16-14-5 123.2270
38-20-5-1 54.8523
38-20-5-3 2.2975
38-20-7-1 145.5550
38-20-7-3 88.6698
38-20-7-5 144.7078
38-20-14-2 34.8093
38-20-14-3 90.1147
38-20-14-4 35.7862
38-20-14-5 144.0149
38-20-16-2 123.5127
38-20-16-3 179.7836
38-20-16-7 124.7500
38-20-16-13 54.3003
38-20-16-14 124.2576
38-26-2-0 92.7533
38-26-11-0 3.8670
38-26-11-2 53.7297
38-26-11-8 77.7048
38-26-13-0 179.1470
38-26-13-2 121.5924
38-26-13-4 102.1790
38-26-13-11 177.6724
38-26-16-2 124.9416
38-26-16-3 179.5891
38-26-16-7 108.7620
38-26-16-13 69.8689
38-26-16-14 98.9142
38-26-18-2 56.0466
38-26-18-3 1.6650
38-26-18-9 68.2085
38-26-18-11 111.3758
38-26-18-16 1.0406
38-26-18-17 78.3757
38-26-22-3 88.3858
38-26-22-7 53.4371
38-26-22-9 124.3474
38-26-22-16 53.8840
38-26-22-18 125.0163
38-28-2-0 91.4974
38-28-4-0 4.5539
38-28-4-2 52.3999
38-28-13-0 176.1212
38-28-13-2 119.1148
38-28-13-4 175.8125
38-28-13-11 93.4628
38-28-14-2 56.3707
38-28-14-3 1.5220
38-28-14-4 111.5064
38-28-14-5 68.3009
38-28-16-2 125.8923
38-28-16-3 178.0174
38-28-16-7 107.1460
38-28-16-13 71.8570
38-28-16-14 178.2107
38-28-20-5 124.2376
38-28-20-7 54.4370
38-28-20-14 124.3313
38-28-20-16 54.4534
38-32-7-1 67.0994
38-32-7-3 3.5000
38-32-7-5 70.2624
38-32-16-2 21.4349
38-32-16-3 177.7820
38-32-16-7 179.2709
38-32-16-13 1.3062
38-32-16-14 107.4220
38-32-20-5 125.6296
38-32-20-7 126.8208
38-32-20-14 54.2340
38-32-20-16 55.1459
38-32-22-3 88.4128
38-32-22-7 127.3713
38-32-22-9 123.7049
38-32-22-16 53.2594
38-32-22-18 52.8345
39-4-2-0 34.7833
39-6-2-0 37.4331
39-6-4-0 69.0182
39-6-4-2 143.2520
40-5-3-1 34.7831
40-5-3-2 144.8929
40-7-3-1 37.4330
40-7-3-2 143.2506
40-7-5-1 69.0180
40-7-5-3 143.2519
41-6-2-0 34.6187
41-6-4-0 29.0065
41-6-4-2 103.2403
41-8-2-0 37.4045
41-8-6-0 69.3934
41-8-6-2 143.6709
41-8-6-4 106.7498
41-39-4-0 36.8455
41-39-4-2 0.4113
41-39-6-0 67.3226
41-39-6-2 106.8866
41-39-6-4 139.9641
42-7-3-1 34.6185
42-7-3-2 144.6978
42-7-5-1 29.0064
42-7-5-3 103.2403
42-9-3-1 37.4043
42-9-3-2 142.6991
42-9-7-1 69.3933
42-9-7-3 143.6707
42-9-7-5 106.7498
42-40-5-1 36.8455
42-40-5-3 0.4114
42-40-7-1 67.3226
42-40-7-3 106.8866
42-40-7-5 139.9642
43-8-2-0 33.9709
43-8-6-0 30.3517
43-8-6-2 104.6292
43-8-6-4 67.7082
43-11-2-0 37.4806
43-11-8-0 69.0467
43-11-8-2 143.5469
43-11-8-6 106.3580
43-41-6-0 37.1863
43-41-6-2 1.1731
43-41-6-4 66.4990
43-41-8-0 68.0531
43-41-8-2 107.5752
43-41-8-6 140.3993
43-41-39-0 21.0478
43-41-39-4 60.7385
43-41-39-6 96.7760
44-9-3-1 33.9710
44-9-3-2 145.9256
44-9-7-1 30.3515
44-9-7-3 104.6290
44-9-7-5 67.7080
44-10-3-1 37.4807
44-10-3-2 141.9016
44-10-9-1 69.0469
44-10-9-3 143.5470
44-10-9-7 106.3580
44-42-7-1 37.1863
44-42-7-3 1.1733
44-42-7-5 66.4990
44-42-9-1 68.0530
44-42-9-3 107.5751
44-42-9-7 140.3992
44-42-40-1 21.0477
44-42-40-5 60.7384
44-42-40-7 96.7759
45-10-3-1 37.4840
45-10-3-2 143.1337
45-10-9-1 27.1398
45-10-9-3 101.6399
45-10-9-7 64.4509
45-12-3-1 37.7777
45-12-3-2 141.7404
45-12-5-1 26.2655
45-12-5-3 100.6361
45-12-10-1 70.8043
45-12-10-3 146.3908
45-12-10-9 107.7844
45-25-3-1 1.1226
45-25-3-2 179.4618
45-25-10-1 53.4646
45-25-10-3 111.0610
45-25-10-9 135.0361
45-25-12-1 53.6867
45-25-12-3 111.2411
45-25-12-5 130.6543
45-25-12-10 55.1609
45-25-15-2 99.1064
45-25-15-3 43.6370
45-25-15-6 169.9332
45-25-15-12 11.4360
45-25-15-14 17.6098
45-25-17-2 99.0636
45-25-17-3 44.6820
45-25-17-8 168.9371
45-25-17-10 10.6473
45-25-17-15 99.6879
45-25-21-2 1.2619
45-25-21-6 36.2105
45-25-21-8 34.6996
45-25-21-15 35.7638
45-25-21-17 35.3685
45-44-9-1 36.3016
45-44-9-3 1.0957
45-44-9-7 66.7405
45-44-10-1 66.1474
45-44-10-3 106.2370
45-44-10-9 139.4672
45-44-42-1 21.1307
45-44-42-7 60.8626
45-44-42-9 96.1827
45-44-42-40 0.2053
46-11-2-0 37.4840
46-11-8-0 27.1398
46-11-8-2 101.6400
46-11-8-6 64.4511
46-13-2-0 37.7779
46-13-4-0 26.2656
46-13-4-2 100.6363
46-13-11-0 70.8044
46-13-11-2 146.3911
46-13-11-8 107.7844
46-26-2-0 1.1226
46-26-11-0 53.4643
46-26-11-2 111.0610
46-26-11-8 135.0361
46-26-13-0 53.6867
46-26-13-2 111.2413
46-26-13-4 130.6546
46-26-13-11 55.1613
46-26-16-2 43.6368
46-26-16-3 99.1062
46-26-16-7 169.9333
46-26-16-13 11.4359
46-26-16-14 17.6095
46-26-18-2 44.6820
46-26-18-3 99.0636
46-26-18-9 168.9371
46-26-18-11 10.6472
46-26-18-16 99.6880
46-26-18-17 22.3528
46-26-22-3 1.2620
46-26-22-7 36.2107
46-26-22-9 34.6996
46-26-22-16 35.7638
46-26-22-18 35.3684
46-43-8-0 36.3016
46-43-8-2 1.0959
46-43-8-6 66.7407
46-43-11-0 66.1473
46-43-11-2 106.2369
46-43-11-8 139.4674
46-43-41-0 21.1305
46-43-41-6 60.8624
46-43-41-8 96.1825
46-43-41-39 0.2051
47-4-2-0 35.9804
47-13-2-0 35.7849
47-13-4-0 69.0409
47-13-4-2 143.4116
47-13-11-0 27.5440
47-13-11-2 103.1308
47-13-11-8 64.5241
47-39-4-0 65.9419
47-39-4-2 102.3761
47-39-6-0 34.4738
47-39-6-2 5.0902
47-39-6-4 38.1677
47-46-11-0 34.4602
47-46-11-2 4.7120
47-46-11-8 61.7773
47-46-13-0 66.8436
47-46-13-2 106.2841
47-46-13-4 40.1949
47-46-13-11 136.9415
47-46-26-2 53.7679
47-46-26-11 98.8035
47-46-26-13 8.8114
47-46-26-16 22.9865
47-46-26-18 85.6725
47-46-26-22 54.5135
47-46-43-0 22.4191
47-46-43-8 62.4196
47-46-43-11 97.9927
47-46-43-41 0.7002
48-5-3-1 35.9805
48-5-3-2 144.3436
48-12-3-1 35.7849
48-12-3-2 144.6970
48-12-5-1 69.0410
48-12-5-3 143.4115
48-12-10-1 27.5443
48-12-10-3 103.1307
48-12-10-9 64.5243
48-40-5-1 65.9421
48-40-5-3 102.3762
48-40-7-1 34.4739
48-40-7-3 5.0901
48-40-7-5 38.1676
48-45-10-1 34.4604
48-45-10-3 4.7116
48-45-10-9 61.7774
48-45-12-1 66.8437
48-45-12-3 106.2839
48-45-12-5 40.1950
48-45-12-10 136.9416
48-45-25-3 53.7680
48-45-25-10 98.8039
48-45-25-12 8.8113
48-45-25-15 22.9866
48-45-25-17 85.6726
48-45-25-21 54.5136
48-45-44-1 22.4190
48-45-44-9 62.4194
48-45-44-10 97.9927
48-45-44-42 0.6999
49-4-2-0 110.9037
49-19-4-0 112.2644
49-19-4-2 169.4142
49-19-6-0 51.6414
49-19-6-2 108.5267
49-19-6-4 52.4886
49-19-14-2 91.8179
49-19-14-3 147.1233
49-19-14-4 37.9177
49-19-14-5 142.2814
49-19-15-2 20.4015
49-19-15-3 76.6723
49-19-15-6 35.0647
49-19-15-12 145.8851
49-19-15-14 75.9276
49-29-4-0 142.5275
49-29-4-2 142.4956
49-29-14-2 36.1197
49-29-14-3 110.3143
49-29-14-4 34.3183
49-29-14-5 145.6834
49-29-19-4 69.4116
49-29-19-6 72.5501
49-29-19-14 142.1719
49-29-19-15 142.6688
49-29-28-2 64.3649
49-29-28-4 27.5451
49-29-28-13 27.3346
49-29-28-14 99.5796
49-29-28-16 100.1240
49-29-28-20 154.3596
49-39-4-0 179.4490
49-39-4-2 144.1168
49-39-6-0 124.6606
49-39-6-2 85.0966
49-39-6-4 52.0191
50-5-3-1 110.9027
50-5-3-2 68.7732
50-20-5-1 112.2638
50-20-5-3 169.4137
50-20-7-1 51.6416
50-20-7-3 108.5268
50-20-7-5 52.4888
50-20-14-2 147.1229
50-20-14-3 91.8175
50-20-14-4 142.2816
50-20-14-5 37.9173
50-20-16-2 76.6735
50-20-16-3 20.4025
50-20-16-7 35.0639
50-20-16-13 145.8858
50-20-16-14 75.9286
50-30-5-1 142.5274
50-30-5-3 142.4953
50-30-14-2 110.3242
50-30-14-3 36.1198
50-30-14-4 145.6837
50-30-14-5 34.3184
50-30-20-5 69.4114
50-30-20-7 72.5498
50-30-20-14 142.1717
50-30-20-16 142.6685
50-30-27-3 64.3648
50-30-27-5 27.5450
50-30-27-12 27.3345
50-30-27-14 99.5794
50-30-27-15 100.1236
50-30-27-19 154.3595
50-30-29-4 80.6533
50-30-29-14 79.5295
50-30-29-19 134.1039
50-30-29-28 24.9305
50-40-5-1 179.4493
50-40-5-3 144.1166
50-40-7-1 124.6608
50-40-7-3 85.0968
50-40-7-5 52.0193
51-4-2-0 82.9462
51-6-2-0 103.4784
51-6-4-0 125.6396
51-6-4-2 160.1266
51-19-4-0 50.8870
51-19-4-2 108.0369
51-19-6-0 108.5673
51-19-6-2 165.4525
51-19-6-4 109.4145
51-19-14-2 20.0841
51-19-14-3 75.3895
51-19-14-4 33.8160
51-19-14-5 145.9849
51-19-15-2 88.4922
51-19-15-3 144.7630
51-19-15-6 33.0261
51-19-15-12 146.0241
51-19-15-14 144.0183
51-31-6-0 73.8517
51-31-6-2 137.4510
51-31-6-4 70.6885
51-31-15-2 31.9066
51-31-15-3 124.4330
51-31-15-6 34.8537
51-31-15-12 144.5692
51-31-15-14 38.4531
51-31-19-4 67.6602
51-31-19-6 66.4689
51-31-19-14 139.0557
51-31-19-15 138.1440
51-31-21-2 66.4141
51-31-21-6 27.4556
51-31-21-8 31.1219
51-31-21-15 101.5678
51-31-21-17 101.9923
51-39-4-0 124.2127
51-39-4-2 87.7785
51-39-6-0 179.5662
51-39-6-2 140.0022
51-39-6-4 106.9247
51-49-4-0 53.9043
51-49-4-2 37.3003
51-49-19-4 103.0531
51-49-19-6 50.7652
51-49-19-14 142.0187
51-49-19-15 80.7248
51-49-29-4 66.1147
51-49-29-14 30.1280
51-49-29-19 4.4094
51-49-29-28 94.7434
51-49-39-0 108.3014
51-49-39-4 107.7382
51-49-39-6 52.2954
52-5-3-1 82.9459
52-5-3-2 96.7300
52-7-3-1 103.4779
52-7-3-2 77.2057
52-7-5-1 125.6393
52-7-5-3 160.1268
52-20-5-1 50.8869
52-20-5-3 108.0368
52-20-7-1 108.5671
52-20-7-3 165.4523
52-20-7-5 109.4143
52-20-14-2 75.3896
52-20-14-3 20.0842
52-20-14-4 145.9851
52-20-14-5 33.8160
52-20-16-2 144.7631
52-20-16-3 88.4922
52-20-16-7 33.0258
52-20-16-13 146.0245
52-20-16-14 144.0183
52-32-7-1 73.8516
52-32-7-3 137.4509
52-32-7-5 70.6885
52-32-16-2 124.4405
52-32-16-3 31.9066
52-32-16-7 34.8536
52-32-16-13 144.5693
52-32-16-14 38.4535
52-32-20-5 67.6600
52-32-20-7 66.4687
52-32-20-14 139.0556
52-32-20-16 138.1437
52-32-22-3 66.4141
52-32-22-7 27.4555
52-32-22-9 31.1220
52-32-22-16 101.5675
52-32-22-18 101.9924
52-40-5-1 124.2124
52-40-5-3 87.7784
52-40-7-1 179.5662
52-40-7-3 140.0021
52-40-7-5 106.9246
52-50-5-1 53.9042
52-50-5-3 37.2995
52-50-20-5 103.0533
52-50-20-7 50.7650
52-50-20-14 142.0186
52-50-20-16 80.7239
52-50-30-5 66.1149
52-50-30-14 30.1281
52-50-30-20 4.4093
52-50-30-27 94.7435
52-50-30-29 34.4613
52-50-40-1 108.3010
52-50-40-5 107.7382
52-50-40-7 52.2952
53-6-2-0 114.6923
53-6-4-0 111.6437
53-6-4-2 174.1225
53-21-2-0 34.3531
53-21-6-0 114.5729
53-21-6-2 171.4276
53-21-6-4 161.8589
53-21-8-0 53.3947
53-21-8-2 110.1800
53-21-8-6 53.5139
53-21-15-2 94.4758
53-21-15-3 150.6215
53-21-15-6 40.4256
53-21-15-12 138.1581
53-21-15-14 69.5861
53-21-17-2 23.9184
53-21-17-3 79.1214
53-21-17-8 32.4143
53-21-17-10 147.1725
53-21-17-15 78.3610
53-31-6-0 154.7036
53-31-6-2 141.6970
53-31-6-4 151.5404
53-31-15-2 40.3463
53-31-15-3 163.3141
53-31-15-6 37.3992
53-31-15-12 143.1779
53-31-15-14 110.7060
53-31-19-4 29.7180
53-31-19-6 28.5267
53-31-19-14 101.1135
53-31-19-15 100.2018
53-31-21-2 111.4243
53-31-21-6 72.4658
53-31-21-8 76.1321
53-31-21-15 146.5780
53-31-21-17 147.0024
53-41-6-0 178.8091
53-41-6-2 142.7959
53-41-6-4 151.8782
53-41-8-0 125.5688
53-41-8-2 86.0466
53-41-8-6 53.2226
53-41-39-0 125.6062
53-41-39-4 85.9155
53-41-39-6 49.8779
53-51-4-0 38.7685
53-51-4-2 23.3444
53-51-6-0 119.5254
53-51-6-2 157.9289
53-51-6-4 173.4625
53-51-19-4 94.2357
53-51-19-6 39.9603
53-51-19-14 64.7939
53-51-19-15 5.2733
53-51-31-6 67.9066
53-51-31-15 104.8484
53-51-31-19 143.3652
53-51-31-21 40.2326
53-51-39-0 48.4921
53-51-39-4 105.2674
53-51-39-6 48.0593
53-51-49-4 6.7880
53-51-49-19 66.2760
53-51-49-29 61.7082
53-51-49-39 47.2501
54-7-3-1 114.6923
54-7-3-2 64.6241
54-7-5-1 111.6436
54-7-5-3 174.1225
54-22-3-1 34.3533
54-22-3-2 146.0751
54-22-7-1 114.5729
54-22-7-3 171.4277
54-22-7-5 161.8591
54-22-9-1 53.3946
54-22-9-3 110.1800
54-22-9-7 53.5139
54-22-16-2 150.6218
54-22-16-3 94.4761
54-22-16-7 40.4257
54-22-16-13 138.1580
54-22-16-14 69.5864
54-22-18-2 79.1210
54-22-18-3 23.9180
54-22-18-9 32.4147
54-22-18-11 147.1720
54-22-18-16 78.3605
54-22-18-17 1.2515
54-32-7-1 154.7036
54-32-7-3 141.6970
54-32-7-5 151.5405
54-32-16-2 163.3067
54-32-16-3 40.3462
54-32-16-7 37.3992
54-32-16-13 143.1779
54-32-16-14 110.7062
54-32-20-5 29.7178
54-32-20-7 28.5266
54-32-20-14 101.1135
54-32-20-16 100.2016
54-32-22-3 111.4245
54-32-22-7 72.4659
54-32-22-9 76.1324
54-32-22-16 146.5779
54-32-22-18 147.0028
54-42-7-1 178.8090
54-42-7-3 142.7960
54-42-7-5 151.8784
54-42-9-1 125.5687
54-42-9-3 86.0467
54-42-9-7 53.2225
54-42-40-1 125.6058
54-42-40-5 85.9152
54-42-40-7 49.8777
54-52-5-1 38.7687
54-52-5-3 23.3442
54-52-7-1 119.5255
54-52-7-3 157.9292
54-52-7-5 173.4627
54-52-20-5 94.2360
54-52-20-7 39.9603
54-52-20-14 64.7943
54-52-20-16 5.2737
54-52-32-7 67.9067
54-52-32-16 104.8484
54-52-32-20 143.3652
54-52-32-22 40.2327
54-52-40-1 48.4920
54-52-40-5 105.2674
54-52-40-7 48.0592
54-52-50-5 6.7881
54-52-50-20 66.2759
54-52-50-30 61.7082
54-52-50-40 47.2503
55-6-2-0 82.6280
55-6-4-0 11.3221
55-6-4-2 62.9117
55-8-2-0 101.7477
55-8-6-0 124.7152
55-8-6-2 161.0073
55-8-6-4 162.0717
55-21-2-0 31.8662
55-21-6-0 52.9302
55-21-6-2 109.7848
55-21-6-4 136.4984
55-21-8-0 108.0459
55-21-8-2 164.8313
55-21-8-6 108.1651
55-21-15-2 20.4563
55-21-15-3 76.6020
55-21-15-6 33.5939
55-21-15-12 147.8224
55-21-15-14 4.4334
55-21-17-2 90.5082
55-21-17-3 145.7113
55-21-17-8 34.1756
55-21-17-10 146.2377
55-21-17-15 144.9509
55-33-8-0 83.6188
55-33-8-2 138.3067
55-33-8-6 71.0527
55-33-17-2 31.3095
55-33-17-3 77.2994
55-33-17-8 34.5155
55-33-17-10 143.9239
55-33-17-15 37.4461
55-33-21-2 104.9963
55-33-21-6 68.3479
55-33-21-8 67.2033
55-33-21-15 140.7947
55-33-21-17 139.8909
55-33-23-8 30.5970
55-33-23-11 37.3479
55-33-23-17 103.7343
55-33-23-18 104.0833
55-41-6-0 123.8457
55-41-6-2 87.8325
55-41-6-4 153.1584
55-41-8-0 179.7023
55-41-8-2 140.7756
55-41-8-6 107.9515
55-41-39-0 92.5300
55-41-39-4 52.8393
55-41-39-6 16.8017
55-53-6-0 50.5543
55-53-6-2 43.2518
55-53-6-4 145.8086
55-53-21-2 95.2614
55-53-21-6 101.7616
55-53-21-8 49.7518
55-53-21-15 142.6888
55-53-21-17 77.6326
55-53-31-6 62.0894
55-53-31-15 23.6322
55-53-31-19 91.4912
55-53-31-21 7.1794
55-53-41-0 107.8395
55-53-41-6 109.0501
55-53-41-8 53.3080
55-53-41-39 158.8415
55-53-51-4 22.7085
55-53-51-6 27.7214
55-53-51-19 71.3238
55-53-51-31 104.5694
55-53-51-39 22.9972
55-53-51-49 17.7299
56-7-3-1 82.6279
56-7-3-2 96.6884
56-7-5-1 11.3226
56-7-5-3 62.9113
56-9-3-1 101.7480
56-9-3-2 78.3555
56-9-7-1 124.7152
56-9-7-3 161.0073
56-9-7-5 162.0717
56-22-3-1 31.8666
56-22-3-2 147.7050
56-22-7-1 52.9298
56-22-7-3 109.7845
56-22-7-5 136.4978
56-22-9-1 108.0462
56-22-9-3 164.8316
56-22-9-7 108.1655
56-22-16-2 76.6016
56-22-16-3 20.4558
56-22-16-7 33.5946
56-22-16-13 147.8217
56-22-16-14 4.4339
56-22-18-2 145.7115
56-22-18-3 90.5085
56-22-18-9 34.1758
56-22-18-11 146.2375
56-22-18-16 144.9510
56-22-18-17 67.8419
56-34-9-1 83.6176
56-34-9-3 138.3069
56-34-9-7 71.0528
56-34-18-2 77.2954
56-34-18-3 31.3095
56-34-18-9 34.5155
56-34-18-11 143.9241
56-34-18-16 37.4458
56-34-18-17 103.2210
56-34-22-3 104.9965
56-34-22-7 68.3481
56-34-22-9 67.2034
56-34-22-16 140.7947
56-34-22-18 139.8911
56-34-24-9 30.5972
56-34-24-10 37.3481
56-34-24-17 104.0835
56-34-24-18 103.7346
56-34-24-23 158.1146
56-42-7-1 123.8454
56-42-7-3 87.8323
56-42-7-5 153.1580
56-42-9-1 179.7022
56-42-9-3 140.7758
56-42-9-7 107.9516
56-42-40-1 92.5290
